,Season,FixtureKey
154,2004,/boxscores/200311190MEM.html
155,2004,/boxscores/200311190NYK.html
156,2004,/boxscores/200311190POR.html
157,2004,/boxscores/200311190TOR.html
158,2004,/boxscores/200311190UTA.html
159,2004,/boxscores/200311190WAS.html
160,2004,/boxscores/200311200DAL.html
161,2004,/boxscores/200311200PHO.html
162,2004,/boxscores/200311210CLE.html
163,2004,/boxscores/200311210DEN.html
164,2004,/boxscores/200311210DET.html
165,2004,/boxscores/200311210GSW.html
166,2004,/boxscores/200311210LAL.html
167,2004,/boxscores/200311210NOH.html
168,2004,/boxscores/200311210PHI.html
169,2004,/boxscores/200311210POR.html
170,2004,/boxscores/200311210SAC.html
171,2004,/boxscores/200311210SAS.html
172,2004,/boxscores/200311210SEA.html
173,2004,/boxscores/200311210UTA.html
174,2004,/boxscores/200311220ATL.html
175,2004,/boxscores/200311220DAL.html
176,2004,/boxscores/200311220MIN.html
177,2004,/boxscores/200311220NJN.html
178,2004,/boxscores/200311220NYK.html
179,2004,/boxscores/200311220PHO.html
180,2004,/boxscores/200311230DET.html
181,2004,/boxscores/200311230GSW.html
182,2004,/boxscores/200311230LAL.html
183,2004,/boxscores/200311230SAC.html
184,2004,/boxscores/200311230SEA.html
185,2004,/boxscores/200311230TOR.html
186,2004,/boxscores/200311240ATL.html
187,2004,/boxscores/200311240BOS.html
188,2004,/boxscores/200311240LAC.html
189,2004,/boxscores/200311240ORL.html
190,2004,/boxscores/200311250DAL.html
191,2004,/boxscores/200311250DEN.html
192,2004,/boxscores/200311250IND.html
193,2004,/boxscores/200311250MIA.html
194,2004,/boxscores/200311250MIL.html
195,2004,/boxscores/200311250POR.html
196,2004,/boxscores/200311250SAC.html
197,2004,/boxscores/200311250SEA.html
198,2004,/boxscores/200311260ATL.html
199,2004,/boxscores/200311260LAL.html
200,2004,/boxscores/200311260MIN.html
201,2004,/boxscores/200311260NOH.html
202,2004,/boxscores/200311260ORL.html
203,2004,/boxscores/200311260PHI.html
204,2004,/boxscores/200311260PHO.html
205,2004,/boxscores/200311260SAS.html
206,2004,/boxscores/200311260UTA.html
207,2004,/boxscores/200311270IND.html
208,2004,/boxscores/200311270LAC.html
209,2004,/boxscores/200311280ATL.html
210,2004,/boxscores/200311280BOS.html
211,2004,/boxscores/200311280DEN.html
212,2004,/boxscores/200311280DET.html
213,2004,/boxscores/200311280IND.html
214,2004,/boxscores/200311280LAL.html
215,2004,/boxscores/200311280MEM.html
216,2004,/boxscores/200311280ORL.html
217,2004,/boxscores/200311280PHO.html
218,2004,/boxscores/200311280POR.html
219,2004,/boxscores/200311280SAC.html
220,2004,/boxscores/200311280UTA.html
221,2004,/boxscores/200311290CLE.html
222,2004,/boxscores/200311290DAL.html
223,2004,/boxscores/200311290GSW.html
224,2004,/boxscores/200311290LAC.html
225,2004,/boxscores/200311290MIA.html
226,2004,/boxscores/200311290MIL.html
227,2004,/boxscores/200311290NYK.html
228,2004,/boxscores/200311290PHI.html
229,2004,/boxscores/200311290SEA.html
230,2004,/boxscores/200311290WAS.html
231,2004,/boxscores/200311300LAL.html
232,2004,/boxscores/200311300SAC.html
233,2004,/boxscores/200312010BOS.html
234,2004,/boxscores/200312010CHI.html
235,2004,/boxscores/200312010LAC.html
236,2004,/boxscores/200312010NYK.html
237,2004,/boxscores/200312010PHO.html
238,2004,/boxscores/200312010UTA.html
239,2004,/boxscores/200312020ATL.html
240,2004,/boxscores/200312020DAL.html
241,2004,/boxscores/200312020DEN.html
242,2004,/boxscores/200312020ORL.html
243,2004,/boxscores/200312020PHI.html
244,2004,/boxscores/200312030DET.html
245,2004,/boxscores/200312030GSW.html
246,2004,/boxscores/200312030HOU.html
247,2004,/boxscores/200312030LAC.html
248,2004,/boxscores/200312030NJN.html
249,2004,/boxscores/200312030NOH.html
250,2004,/boxscores/200312030PHO.html
251,2004,/boxscores/200312030POR.html
252,2004,/boxscores/200312030SAS.html
253,2004,/boxscores/200312030SEA.html
254,2004,/boxscores/200312030TOR.html
255,2004,/boxscores/200312040DAL.html
256,2004,/boxscores/200312040PHI.html
257,2004,/boxscores/200312050BOS.html
258,2004,/boxscores/200312050DEN.html
259,2004,/boxscores/200312050MEM.html
260,2004,/boxscores/200312050MIA.html
261,2004,/boxscores/200312050NJN.html
262,2004,/boxscores/200312050NOH.html
263,2004,/boxscores/200312050ORL.html
264,2004,/boxscores/200312050POR.html
265,2004,/boxscores/200312050SAC.html
266,2004,/boxscores/200312050SEA.html
267,2004,/boxscores/200312050TOR.html
268,2004,/boxscores/200312050UTA.html
269,2004,/boxscores/200312060CHI.html
270,2004,/boxscores/200312060CLE.html
271,2004,/boxscores/200312060DAL.html
272,2004,/boxscores/200312060GSW.html
273,2004,/boxscores/200312060HOU.html
274,2004,/boxscores/200312060MIA.html
275,2004,/boxscores/200312060MIL.html
276,2004,/boxscores/200312060NJN.html
277,2004,/boxscores/200312070DEN.html
278,2004,/boxscores/200312070LAC.html
279,2004,/boxscores/200312070LAL.html
280,2004,/boxscores/200312070MEM.html
281,2004,/boxscores/200312070SAC.html
282,2004,/boxscores/200312070TOR.html
283,2004,/boxscores/200312080CHI.html
284,2004,/boxscores/200312080NOH.html
285,2004,/boxscores/200312080ORL.html
286,2004,/boxscores/200312080UTA.html
287,2004,/boxscores/200312090ATL.html
288,2004,/boxscores/200312090CLE.html
289,2004,/boxscores/200312090DET.html
290,2004,/boxscores/200312090HOU.html
291,2004,/boxscores/200312090IND.html
292,2004,/boxscores/200312090LAL.html
293,2004,/boxscores/200312090MIA.html
294,2004,/boxscores/200312090MIN.html
295,2004,/boxscores/200312090NJN.html
296,2004,/boxscores/200312090SAC.html
297,2004,/boxscores/200312100BOS.html
298,2004,/boxscores/200312100LAC.html
299,2004,/boxscores/200312100MEM.html
300,2004,/boxscores/200312100MIL.html
301,2004,/boxscores/200312100SAS.html
302,2004,/boxscores/200312100UTA.html
303,2004,/boxscores/200312100WAS.html
304,2004,/boxscores/200312110CLE.html
305,2004,/boxscores/200312110HOU.html
306,2004,/boxscores/200312110PHO.html
307,2004,/boxscores/200312120BOS.html
308,2004,/boxscores/200312120DET.html
309,2004,/boxscores/200312120GSW.html
310,2004,/boxscores/200312120IND.html
311,2004,/boxscores/200312120LAL.html
312,2004,/boxscores/200312120MIA.html
313,2004,/boxscores/200312120MIL.html
314,2004,/boxscores/200312120ORL.html
315,2004,/boxscores/200312120PHI.html
316,2004,/boxscores/200312120UTA.html
317,2004,/boxscores/200312120WAS.html
318,2004,/boxscores/200312130ATL.html
319,2004,/boxscores/200312130CHI.html
320,2004,/boxscores/200312130CLE.html
321,2004,/boxscores/200312130LAC.html
322,2004,/boxscores/200312130MEM.html
323,2004,/boxscores/200312130NYK.html
324,2004,/boxscores/200312130POR.html
325,2004,/boxscores/200312130SAS.html
326,2004,/boxscores/200312140NYK.html
327,2004,/boxscores/200312140PHI.html
328,2004,/boxscores/200312140SAC.html
329,2004,/boxscores/200312140SEA.html
330,2004,/boxscores/200312140TOR.html
331,2004,/boxscores/200312150BOS.html
332,2004,/boxscores/200312150DAL.html
333,2004,/boxscores/200312150IND.html
334,2004,/boxscores/200312150LAC.html
335,2004,/boxscores/200312150SAS.html
336,2004,/boxscores/200312160CHI.html
337,2004,/boxscores/200312160DEN.html
338,2004,/boxscores/200312160MEM.html
339,2004,/boxscores/200312160MIA.html
340,2004,/boxscores/200312160MIN.html
341,2004,/boxscores/200312160NYK.html
342,2004,/boxscores/200312160PHO.html
343,2004,/boxscores/200312160POR.html
344,2004,/boxscores/200312160WAS.html
345,2004,/boxscores/200312170ATL.html
346,2004,/boxscores/200312170BOS.html
347,2004,/boxscores/200312170CLE.html
348,2004,/boxscores/200312170DET.html
349,2004,/boxscores/200312170IND.html
350,2004,/boxscores/200312170LAC.html
351,2004,/boxscores/200312170NJN.html
352,2004,/boxscores/200312170PHI.html
353,2004,/boxscores/200312170SAS.html
354,2004,/boxscores/200312170SEA.html
355,2004,/boxscores/200312180MIN.html
356,2004,/boxscores/200312180NOH.html
357,2004,/boxscores/200312180POR.html
358,2004,/boxscores/200312190ATL.html
359,2004,/boxscores/200312190BOS.html
360,2004,/boxscores/200312190HOU.html
361,2004,/boxscores/200312190IND.html
362,2004,/boxscores/200312190LAL.html
363,2004,/boxscores/200312190MEM.html
364,2004,/boxscores/200312190NJN.html
365,2004,/boxscores/200312190ORL.html
366,2004,/boxscores/200312190PHI.html
367,2004,/boxscores/200312190SEA.html
368,2004,/boxscores/200312190TOR.html
369,2004,/boxscores/200312200CHI.html
370,2004,/boxscores/200312200DAL.html
371,2004,/boxscores/200312200DEN.html
372,2004,/boxscores/200312200MIL.html
373,2004,/boxscores/200312200MIN.html
374,2004,/boxscores/200312200NOH.html
375,2004,/boxscores/200312200NYK.html
376,2004,/boxscores/200312200PHO.html
377,2004,/boxscores/200312200POR.html
378,2004,/boxscores/200312210BOS.html
379,2004,/boxscores/200312210DET.html
380,2004,/boxscores/200312210LAL.html
381,2004,/boxscores/200312210MIA.html
382,2004,/boxscores/200312210SAC.html
383,2004,/boxscores/200312210TOR.html
384,2004,/boxscores/200312220CHI.html
385,2004,/boxscores/200312220DEN.html
386,2004,/boxscores/200312220PHI.html
387,2004,/boxscores/200312230ATL.html
388,2004,/boxscores/200312230CLE.html
389,2004,/boxscores/200312230GSW.html
390,2004,/boxscores/200312230HOU.html
391,2004,/boxscores/200312230MIA.html
392,2004,/boxscores/200312230MIL.html
393,2004,/boxscores/200312230NJN.html
394,2004,/boxscores/200312230NYK.html
395,2004,/boxscores/200312230POR.html
396,2004,/boxscores/200312230SAC.html
397,2004,/boxscores/200312230SAS.html
398,2004,/boxscores/200312230SEA.html
399,2004,/boxscores/200312250LAL.html
400,2004,/boxscores/200312250ORL.html
401,2004,/boxscores/200312250SAC.html
402,2004,/boxscores/200312260CLE.html
403,2004,/boxscores/200312260DEN.html
404,2004,/boxscores/200312260DET.html
405,2004,/boxscores/200312260GSW.html
406,2004,/boxscores/200312260LAC.html
407,2004,/boxscores/200312260MEM.html
408,2004,/boxscores/200312260MIL.html
409,2004,/boxscores/200312260NOH.html
410,2004,/boxscores/200312260PHO.html
411,2004,/boxscores/200312260POR.html
412,2004,/boxscores/200312260SAS.html
413,2004,/boxscores/200312260UTA.html
414,2004,/boxscores/200312260WAS.html
415,2004,/boxscores/200312270ATL.html
416,2004,/boxscores/200312270CHI.html
417,2004,/boxscores/200312270DAL.html
418,2004,/boxscores/200312270IND.html
419,2004,/boxscores/200312270MIA.html
420,2004,/boxscores/200312270SEA.html
421,2004,/boxscores/200312280CLE.html
422,2004,/boxscores/200312280DEN.html
423,2004,/boxscores/200312280LAC.html
424,2004,/boxscores/200312280LAL.html
425,2004,/boxscores/200312280PHO.html
426,2004,/boxscores/200312280SAC.html
427,2004,/boxscores/200312280SAS.html
428,2004,/boxscores/200312290CHI.html
429,2004,/boxscores/200312290DET.html
430,2004,/boxscores/200312290GSW.html
431,2004,/boxscores/200312290HOU.html
432,2004,/boxscores/200312290IND.html
433,2004,/boxscores/200312290LAC.html
434,2004,/boxscores/200312290NJN.html
435,2004,/boxscores/200312290ORL.html
436,2004,/boxscores/200312290UTA.html
437,2004,/boxscores/200312300CLE.html
438,2004,/boxscores/200312300DAL.html
439,2004,/boxscores/200312300DEN.html
440,2004,/boxscores/200312300MEM.html
441,2004,/boxscores/200312300MIN.html
442,2004,/boxscores/200312300NYK.html
443,2004,/boxscores/200312300WAS.html
444,2004,/boxscores/200312310BOS.html
445,2004,/boxscores/200312310DET.html
446,2004,/boxscores/200312310HOU.html
447,2004,/boxscores/200312310LAC.html
448,2004,/boxscores/200312310NJN.html
449,2004,/boxscores/200401020BOS.html
450,2004,/boxscores/200401020DET.html
451,2004,/boxscores/200401020MEM.html
452,2004,/boxscores/200401020MIA.html
453,2004,/boxscores/200401020MIL.html
454,2004,/boxscores/200401020MIN.html
455,2004,/boxscores/200401020NJN.html
456,2004,/boxscores/200401020NYK.html
457,2004,/boxscores/200401020POR.html
458,2004,/boxscores/200401020SEA.html
459,2004,/boxscores/200401020TOR.html
460,2004,/boxscores/200401020WAS.html
461,2004,/boxscores/200401030CHI.html
462,2004,/boxscores/200401030DAL.html
463,2004,/boxscores/200401030DEN.html
464,2004,/boxscores/200401030DET.html
465,2004,/boxscores/200401030HOU.html
466,2004,/boxscores/200401030IND.html
467,2004,/boxscores/200401030LAC.html
468,2004,/boxscores/200401030MEM.html
469,2004,/boxscores/200401030SAS.html
470,2004,/boxscores/200401040LAC.html
471,2004,/boxscores/200401040NYK.html
472,2004,/boxscores/200401040SAC.html
473,2004,/boxscores/200401040TOR.html
474,2004,/boxscores/200401040WAS.html
475,2004,/boxscores/200401050BOS.html
476,2004,/boxscores/200401050CHI.html
477,2004,/boxscores/200401050DEN.html
478,2004,/boxscores/200401050HOU.html
479,2004,/boxscores/200401050MIA.html
480,2004,/boxscores/200401050PHI.html
481,2004,/boxscores/200401050SEA.html
482,2004,/boxscores/200401050UTA.html
483,2004,/boxscores/200401060CLE.html
484,2004,/boxscores/200401060IND.html
485,2004,/boxscores/200401060MIN.html
486,2004,/boxscores/200401060NJN.html
487,2004,/boxscores/200401060SAC.html
488,2004,/boxscores/200401060SAS.html
489,2004,/boxscores/200401070BOS.html
490,2004,/boxscores/200401070DAL.html
491,2004,/boxscores/200401070DEN.html
492,2004,/boxscores/200401070DET.html
493,2004,/boxscores/200401070MIA.html
494,2004,/boxscores/200401070MIL.html
495,2004,/boxscores/200401070NOH.html
496,2004,/boxscores/200401070PHI.html
497,2004,/boxscores/200401070SEA.html
498,2004,/boxscores/200401070TOR.html
499,2004,/boxscores/200401080MIN.html
500,2004,/boxscores/200401080NYK.html
501,2004,/boxscores/200401090BOS.html
502,2004,/boxscores/200401090CHI.html
503,2004,/boxscores/200401090DAL.html
504,2004,/boxscores/200401090DEN.html
505,2004,/boxscores/200401090LAL.html
506,2004,/boxscores/200401090MIL.html
507,2004,/boxscores/200401090NOH.html
508,2004,/boxscores/200401090ORL.html
509,2004,/boxscores/200401090PHI.html
510,2004,/boxscores/200401090PHO.html
511,2004,/boxscores/200401090SEA.html
512,2004,/boxscores/200401090TOR.html
513,2004,/boxscores/200401100CHI.html
514,2004,/boxscores/200401100GSW.html
515,2004,/boxscores/200401100MIN.html
516,2004,/boxscores/200401100NYK.html
517,2004,/boxscores/200401100SAS.html
518,2004,/boxscores/200401100UTA.html
519,2004,/boxscores/200401100WAS.html
520,2004,/boxscores/200401110DET.html
521,2004,/boxscores/200401110HOU.html
522,2004,/boxscores/200401110LAC.html
523,2004,/boxscores/200401110SAC.html
524,2004,/boxscores/200401110TOR.html
525,2004,/boxscores/200401120GSW.html
526,2004,/boxscores/200401120LAL.html
527,2004,/boxscores/200401120NYK.html
528,2004,/boxscores/200401120ORL.html
529,2004,/boxscores/200401130ATL.html
530,2004,/boxscores/200401130CHI.html
531,2004,/boxscores/200401130LAC.html
532,2004,/boxscores/200401130MIL.html
533,2004,/boxscores/200401130NOH.html
534,2004,/boxscores/200401130PHO.html
535,2004,/boxscores/200401130SAC.html
536,2004,/boxscores/200401130SEA.html
537,2004,/boxscores/200401130UTA.html
538,2004,/boxscores/200401130WAS.html
539,2004,/boxscores/200401140BOS.html
540,2004,/boxscores/200401140DAL.html
541,2004,/boxscores/200401140DET.html
542,2004,/boxscores/200401140IND.html
543,2004,/boxscores/200401140LAL.html
544,2004,/boxscores/200401140NJN.html
545,2004,/boxscores/200401140NYK.html
546,2004,/boxscores/200401140SAS.html
547,2004,/boxscores/200401150GSW.html
548,2004,/boxscores/200401150MEM.html
549,2004,/boxscores/200401150MIL.html
550,2004,/boxscores/200401150NOH.html
551,2004,/boxscores/200401150POR.html
552,2004,/boxscores/200401150UTA.html
553,2004,/boxscores/200401160DEN.html
554,2004,/boxscores/200401160DET.html
555,2004,/boxscores/200401160IND.html
556,2004,/boxscores/200401160LAC.html
557,2004,/boxscores/200401160NYK.html
558,2004,/boxscores/200401160ORL.html
559,2004,/boxscores/200401160PHO.html
560,2004,/boxscores/200401160SAC.html
561,2004,/boxscores/200401170ATL.html
562,2004,/boxscores/200401170CHI.html
563,2004,/boxscores/200401170HOU.html
564,2004,/boxscores/200401170LAL.html
565,2004,/boxscores/200401170MIL.html
566,2004,/boxscores/200401170NJN.html
567,2004,/boxscores/200401170NOH.html
568,2004,/boxscores/200401170PHI.html
569,2004,/boxscores/200401170POR.html
570,2004,/boxscores/200401170UTA.html
571,2004,/boxscores/200401170WAS.html
572,2004,/boxscores/200401180BOS.html
573,2004,/boxscores/200401180DEN.html
574,2004,/boxscores/200401180PHO.html
575,2004,/boxscores/200401190ATL.html
576,2004,/boxscores/200401190DET.html
577,2004,/boxscores/200401190GSW.html
578,2004,/boxscores/200401190LAC.html
579,2004,/boxscores/200401190LAL.html
580,2004,/boxscores/200401190MEM.html
581,2004,/boxscores/200401190MIN.html
582,2004,/boxscores/200401190NYK.html
583,2004,/boxscores/200401190ORL.html
584,2004,/boxscores/200401190PHI.html
585,2004,/boxscores/200401190WAS.html
586,2004,/boxscores/200401200CLE.html
587,2004,/boxscores/200401200DAL.html
588,2004,/boxscores/200401200IND.html
589,2004,/boxscores/200401200MIA.html
590,2004,/boxscores/200401200SAC.html
591,2004,/boxscores/200401200UTA.html
592,2004,/boxscores/200401210ATL.html
593,2004,/boxscores/200401210DEN.html
594,2004,/boxscores/200401210HOU.html
595,2004,/boxscores/200401210LAC.html
596,2004,/boxscores/200401210MEM.html
597,2004,/boxscores/200401210MIL.html
598,2004,/boxscores/200401210NOH.html
599,2004,/boxscores/200401210SAS.html
600,2004,/boxscores/200401210TOR.html
601,2004,/boxscores/200401220CLE.html
602,2004,/boxscores/200401220DAL.html
603,2004,/boxscores/200401220SEA.html
604,2004,/boxscores/200401230ATL.html
605,2004,/boxscores/200401230BOS.html
606,2004,/boxscores/200401230CHI.html
607,2004,/boxscores/200401230IND.html
608,2004,/boxscores/200401230LAC.html
609,2004,/boxscores/200401230MEM.html
610,2004,/boxscores/200401230MIA.html
611,2004,/boxscores/200401230MIL.html
612,2004,/boxscores/200401230MIN.html
613,2004,/boxscores/200401230NOH.html
614,2004,/boxscores/200401230PHI.html
615,2004,/boxscores/200401230PHO.html
616,2004,/boxscores/200401240CLE.html
617,2004,/boxscores/200401240NYK.html
618,2004,/boxscores/200401240POR.html
619,2004,/boxscores/200401240SAS.html
620,2004,/boxscores/200401240SEA.html
621,2004,/boxscores/200401240UTA.html
622,2004,/boxscores/200401240WAS.html
623,2004,/boxscores/200401250CHI.html
624,2004,/boxscores/200401250DAL.html
625,2004,/boxscores/200401250DET.html
626,2004,/boxscores/200401250MEM.html
627,2004,/boxscores/200401250MIN.html
628,2004,/boxscores/200401250NJN.html
629,2004,/boxscores/200401250ORL.html
630,2004,/boxscores/200401260CLE.html
631,2004,/boxscores/200401260DEN.html
632,2004,/boxscores/200401260MIA.html
633,2004,/boxscores/200401260MIL.html
634,2004,/boxscores/200401260UTA.html
635,2004,/boxscores/200401260WAS.html
636,2004,/boxscores/200401270ATL.html
637,2004,/boxscores/200401270LAC.html
638,2004,/boxscores/200401270NYK.html
639,2004,/boxscores/200401270PHI.html
640,2004,/boxscores/200401270SEA.html
641,2004,/boxscores/200401280BOS.html
642,2004,/boxscores/200401280CLE.html
643,2004,/boxscores/200401280DEN.html
644,2004,/boxscores/200401280GSW.html
645,2004,/boxscores/200401280HOU.html
646,2004,/boxscores/200401280IND.html
647,2004,/boxscores/200401280LAL.html
648,2004,/boxscores/200401280MEM.html
649,2004,/boxscores/200401280NOH.html
650,2004,/boxscores/200401280TOR.html
651,2004,/boxscores/200401280UTA.html
652,2004,/boxscores/200401280WAS.html
653,2004,/boxscores/200401290ATL.html
654,2004,/boxscores/200401290ORL.html
655,2004,/boxscores/200401290SAS.html
656,2004,/boxscores/200401300BOS.html
657,2004,/boxscores/200401300GSW.html
658,2004,/boxscores/200401300LAL.html
659,2004,/boxscores/200401300MEM.html
660,2004,/boxscores/200401300MIA.html
661,2004,/boxscores/200401300MIL.html
662,2004,/boxscores/200401300PHI.html
663,2004,/boxscores/200401300TOR.html
664,2004,/boxscores/200401300WAS.html
665,2004,/boxscores/200401310ATL.html
666,2004,/boxscores/200401310DAL.html
667,2004,/boxscores/200401310DET.html
668,2004,/boxscores/200401310HOU.html
669,2004,/boxscores/200401310IND.html
670,2004,/boxscores/200401310NOH.html
671,2004,/boxscores/200401310NYK.html
672,2004,/boxscores/200401310ORL.html
673,2004,/boxscores/200401310POR.html
674,2004,/boxscores/200401310SAS.html
675,2004,/boxscores/200401310SEA.html
676,2004,/boxscores/200402010MIN.html
677,2004,/boxscores/200402010TOR.html
678,2004,/boxscores/200402010WAS.html
679,2004,/boxscores/200402020ATL.html
680,2004,/boxscores/200402020DEN.html
681,2004,/boxscores/200402020IND.html
682,2004,/boxscores/200402020MEM.html
683,2004,/boxscores/200402020MIA.html
684,2004,/boxscores/200402020NOH.html
685,2004,/boxscores/200402020PHO.html
686,2004,/boxscores/200402020SEA.html
687,2004,/boxscores/200402020UTA.html
688,2004,/boxscores/200402030DAL.html
689,2004,/boxscores/200402030DET.html
690,2004,/boxscores/200402030MIN.html
691,2004,/boxscores/200402030NYK.html
692,2004,/boxscores/200402030PHI.html
693,2004,/boxscores/200402030SAC.html
694,2004,/boxscores/200402040ATL.html
695,2004,/boxscores/200402040BOS.html
696,2004,/boxscores/200402040CLE.html
697,2004,/boxscores/200402040HOU.html
698,2004,/boxscores/200402040NJN.html
699,2004,/boxscores/200402040NOH.html
700,2004,/boxscores/200402040PHO.html
701,2004,/boxscores/200402040TOR.html
702,2004,/boxscores/200402040UTA.html
